mcc	acc	f1	f1_weighted	precision	recall	auroc	tp	tn	fp	fn	name	variables	representation	fold	run
-0.037789517000451515	0.491725768321513	0.3713450292397661	0.47835013064576326	0.44405594405594406	0.31909547738693467	0.4600513729361091	127	289	271	159	knn	{'n_neighbors': 96, 'weights': 'distance', 'algorithm': 'auto', 'leaf_size': 44, 'p': 1, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': 10}	chemberta-2	4	40
0.6218244913586359	0.8087367178276269	0.8071428571428572	0.8088188371134933	0.7669683257918553	0.8517587939698492	0.8969849246231156	339	346	59	103	lightgbm	{'n_estimators': 148, 'class_weight': 'balanced', 'num_leaves': 22, 'max_depth': 2, 'subsample': 0.9750075338745375, 'colsample_bytree': 0.48842390528202195, 'min_split_gain': 2.7440673268720835e-07, 'reg_alpha': 8.403128446304182e-06, 'learning_rate': 0.08758097360007326, 'verbose': -1, 'n_jobs': 10}	ecfp-8-1024	0	41
0.6028950833206831	0.7992916174734357	0.7980997624703088	0.7993531686707802	0.7584650112866818	0.8421052631578947	0.8859369405657	336	341	63	107	lightgbm	{'n_estimators': 148, 'class_weight': 'balanced', 'num_leaves': 22, 'max_depth': 2, 'subsample': 0.9750075338745375, 'colsample_bytree': 0.48842390528202195, 'min_split_gain': 2.7440673268720835e-07, 'reg_alpha': 8.403128446304182e-06, 'learning_rate': 0.08758097360007326, 'verbose': -1, 'n_jobs': 10}	ecfp-8-1024	1	41
0.6127804237614862	0.8040141676505312	0.8033175355450237	0.804051867740947	0.7617977528089888	0.849624060150376	0.8681637128535625	339	342	60	106	lightgbm	{'n_estimators': 148, 'class_weight': 'balanced', 'num_leaves': 22, 'max_depth': 2, 'subsample': 0.9750075338745375, 'colsample_bytree': 0.48842390528202195, 'min_split_gain': 2.7440673268720835e-07, 'reg_alpha': 8.403128446304182e-06, 'learning_rate': 0.08758097360007326, 'verbose': -1, 'n_jobs': 10}	ecfp-8-1024	2	41
0.6508942001024997	0.8240850059031877	0.8211284513805522	0.8242051910463842	0.7880184331797235	0.8571428571428571	0.8961466165413533	342	356	57	92	lightgbm	{'n_estimators': 148, 'class_weight': 'balanced', 'num_leaves': 22, 'max_depth': 2, 'subsample': 0.9750075338745375, 'colsample_bytree': 0.48842390528202195, 'min_split_gain': 2.7440673268720835e-07, 'reg_alpha': 8.403128446304182e-06, 'learning_rate': 0.08758097360007326, 'verbose': -1, 'n_jobs': 10}	ecfp-8-1024	3	41
0.6205459499136712	0.8073286052009456	0.807556080283353	0.807314875935617	0.7616926503340757	0.8592964824120602	0.8810626794687725	342	341	56	107	lightgbm	{'n_estimators': 148, 'class_weight': 'balanced', 'num_leaves': 22, 'max_depth': 2, 'subsample': 0.9750075338745375, 'colsample_bytree': 0.48842390528202195, 'min_split_gain': 2.7440673268720835e-07, 'reg_alpha': 8.403128446304182e-06, 'learning_rate': 0.08758097360007326, 'verbose': -1, 'n_jobs': 10}	ecfp-8-1024	4	41
0.6674255180668659	0.833530106257379	0.8269938650306748	0.833671390197433	0.8081534772182254	0.8467336683417085	0.9151772224149703	337	369	61	80	rf	{'n_estimators': 671, 'max_depth': 27, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 4.4138194502882824e-05, 'n_jobs': 10}	ecfp-8-1024	0	42
0.6715838262581264	0.8358913813459268	0.8286066584463625	0.8359986309469395	0.8155339805825242	0.8421052631578947	0.9081800483351237	336	372	63	76	rf	{'n_estimators': 671, 'max_depth': 27, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 4.4138194502882824e-05, 'n_jobs': 10}	ecfp-8-1024	1	42
0.6490562020793434	0.8240850059031877	0.8185140073081608	0.8242317790620488	0.7962085308056872	0.8421052631578947	0.8903788489079841	336	362	63	86	rf	{'n_estimators': 671, 'max_depth': 27, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 4.4138194502882824e-05, 'n_jobs': 10}	ecfp-8-1024	2	42
0.6687945754942441	0.8347107438016529	0.826302729528536	0.8347864916779874	0.8181818181818182	0.8345864661654135	0.9110611349803078	333	374	66	74	rf	{'n_estimators': 671, 'max_depth': 27, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 4.4138194502882824e-05, 'n_jobs': 10}	ecfp-8-1024	3	42
0.6431473150138609	0.8215130023640662	0.8142681426814268	0.821653119104231	0.7975903614457831	0.8316582914572864	0.8999349425699928	331	364	67	84	rf	{'n_estimators': 671, 'max_depth': 27, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 4.4138194502882824e-05, 'n_jobs': 10}	ecfp-8-1024	4	42
0.6634708492145792	0.8311688311688312	0.8258221680876979	0.831321942940914	0.8014184397163121	0.8517587939698492	0.9122617542053251	339	365	59	84	rf	{'n_estimators': 749, 'max_depth': 27, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 2.8258635066317025e-05, 'n_jobs': 10}	ecfp-8-1024	0	43
0.6485594995359244	0.8240850059031877	0.817625458996328	0.8242249504769966	0.7990430622009569	0.8370927318295739	0.90406261188686	334	364	65	84	rf	{'n_estimators': 749, 'max_depth': 27, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 2.8258635066317025e-05, 'n_jobs': 10}	ecfp-8-1024	1	43
0.6451790726620695	0.8217237308146399	0.8174123337363967	0.8218679413282144	0.7897196261682243	0.8471177944862155	0.889299140708915	338	358	61	90	rf	{'n_estimators': 749, 'max_depth': 27, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 2.8258635066317025e-05, 'n_jobs': 10}	ecfp-8-1024	2	43
0.6580212428978542	0.8288075560802833	0.8225214198286414	0.8289437437527819	0.8038277511961722	0.8421052631578947	0.9120904940923737	336	366	63	82	rf	{'n_estimators': 749, 'max_depth': 27, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 2.8258635066317025e-05, 'n_jobs': 10}	ecfp-8-1024	3	43
0.639142804723547	0.8191489361702128	0.8131868131868132	0.8193060138662244	0.7909738717339667	0.8366834170854272	0.8945004038047379	333	360	65	88	rf	{'n_estimators': 749, 'max_depth': 27, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 2.8258635066317025e-05, 'n_jobs': 10}	ecfp-8-1024	4	43
0.6546002203513515	0.8264462809917356	0.8218181818181818	0.8266007284900474	0.7939110070257611	0.8517587939698492	0.9141475752929459	339	361	59	88	rf	{'n_estimators': 473, 'max_depth': 24, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0002169571110276542, 'n_jobs': 10}	ecfp-8-1024	0	44
0.6625264595748269	0.8311688311688312	0.8245398773006135	0.8312970361924485	0.8076923076923077	0.8421052631578947	0.906015037593985	336	368	63	80	rf	{'n_estimators': 473, 'max_depth': 24, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0002169571110276542, 'n_jobs': 10}	ecfp-8-1024	1	44
0.6496107770298084	0.8240850059031877	0.8193939393939393	0.82423075825733	0.7934272300469484	0.8471177944862155	0.8888348102398854	338	360	61	88	rf	{'n_estimators': 473, 'max_depth': 24, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0002169571110276542, 'n_jobs': 10}	ecfp-8-1024	2	44
0.6719888889431643	0.8358913813459268	0.8294478527607362	0.8360160002150375	0.8125	0.8471177944862155	0.9130918814894379	338	370	61	78	rf	{'n_estimators': 473, 'max_depth': 24, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0002169571110276542, 'n_jobs': 10}	ecfp-8-1024	3	44
0.6344063400003854	0.8167848699763594	0.8107448107448108	0.8169440009755868	0.7885985748218527	0.8341708542713567	0.8962390075376886	332	359	66	89	rf	{'n_estimators': 473, 'max_depth': 24, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0002169571110276542, 'n_jobs': 10}	ecfp-8-1024	4	44
0.6414004786924593	0.8193624557260921	0.8158844765342961	0.8195035093433722	0.7829099307159353	0.8517587939698492	0.9046009557811328	339	355	59	94	rf	{'n_estimators': 714, 'max_depth': 15, 'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.824246016794868e-05, 'n_jobs': 10}	ecfp-8-1024	0	45
0.6471014490312789	0.8229043683589138	0.8179611650485437	0.8230520962739363	0.7929411764705883	0.8446115288220551	0.9013773272466882	337	360	62	88	rf	{'n_estimators': 714, 'max_depth': 15, 'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.824246016794868e-05, 'n_jobs': 10}	ecfp-8-1024	1	45
0.6348706001865638	0.8158205430932703	0.8133971291866029	0.8159278737791135	0.7780320366132724	0.8521303258145363	0.8836432599355533	340	351	59	97	rf	{'n_estimators': 714, 'max_depth': 15, 'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.824246016794868e-05, 'n_jobs': 10}	ecfp-8-1024	2	45
0.6677231615041099	0.833530106257379	0.8278388278388278	0.8336666969394242	0.8071428571428572	0.849624060150376	0.9091814357321877	339	367	60	81	rf	{'n_estimators': 714, 'max_depth': 15, 'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.824246016794868e-05, 'n_jobs': 10}	ecfp-8-1024	3	45
0.6346791785833276	0.8167848699763594	0.8112058465286236	0.8169450026815182	0.7872340425531915	0.8366834170854272	0.8927449748743718	333	358	65	90	rf	{'n_estimators': 714, 'max_depth': 15, 'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.824246016794868e-05, 'n_jobs': 10}	ecfp-8-1024	4	45
0.6501864373434056	0.8240850059031877	0.8198307134220073	0.8242371201672207	0.7902097902097902	0.8517587939698492	0.9094749918859331	339	359	59	90	rf	{'n_estimators': 332, 'max_depth': 20, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.928917389514719e-06, 'n_jobs': 10}	ecfp-8-1024	0	46
0.6555408980098653	0.8276269185360094	0.821078431372549	0.8277611699812741	0.8033573141486811	0.8395989974937343	0.9024850071607591	335	366	64	82	rf	{'n_estimators': 332, 'max_depth': 20, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.928917389514719e-06, 'n_jobs': 10}	ecfp-8-1024	1	46
0.6521237972883982	0.8252656434474617	0.8208232445520581	0.825408946637636	0.7939110070257611	0.849624060150376	0.888717329036878	339	360	60	88	rf	{'n_estimators': 332, 'max_depth': 20, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.928917389514719e-06, 'n_jobs': 10}	ecfp-8-1024	2	46
0.6555408980098653	0.8276269185360094	0.821078431372549	0.8277611699812741	0.8033573141486811	0.8395989974937343	0.9092429735051915	335	366	64	82	rf	{'n_estimators': 332, 'max_depth': 20, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.928917389514719e-06, 'n_jobs': 10}	ecfp-8-1024	3	46
0.6466619799593004	0.8226950354609929	0.8175182481751825	0.8228497440465459	0.7924528301886793	0.8442211055276382	0.8959698043790381	336	360	62	88	rf	{'n_estimators': 332, 'max_depth': 20, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.928917389514719e-06, 'n_jobs': 10}	ecfp-8-1024	4	46
0.6726595025793234	0.8358913813459268	0.8302808302808303	0.8360388586882095	0.8076009501187649	0.8542713567839196	0.9124072478203937	340	368	58	81	rf	{'n_estimators': 784, 'max_depth': 27, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 3.5947336686845003e-06, 'n_jobs': 10}	ecfp-8-1024	0	47
0.6672576742589956	0.833530106257379	0.8269938650306748	0.833656518203743	0.8100961538461539	0.8446115288220551	0.9075814536340852	337	369	62	79	rf	{'n_estimators': 784, 'max_depth': 27, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 3.5947336686845003e-06, 'n_jobs': 10}	ecfp-8-1024	1	47
0.6376404442786466	0.8181818181818182	0.8131067961165048	0.818333485507908	0.788235294117647	0.8395989974937343	0.8888571876118868	335	358	64	90	rf	{'n_estimators': 784, 'max_depth': 27, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 3.5947336686845003e-06, 'n_jobs': 10}	ecfp-8-1024	2	47
0.6785907083244728	0.8394332939787486	0.8320987654320988	0.8395328577146759	0.8199513381995134	0.8446115288220551	0.9147534013605443	337	374	62	74	rf	{'n_estimators': 784, 'max_depth': 27, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 3.5947336686845003e-06, 'n_jobs': 10}	ecfp-8-1024	3	47
0.6427311068545086	0.8215130023640662	0.8133498145859085	0.8216331851965872	0.8004866180048662	0.8266331658291457	0.8998395997846375	329	366	69	82	rf	{'n_estimators': 784, 'max_depth': 27, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 3.5947336686845003e-06, 'n_jobs': 10}	ecfp-8-1024	4	47
0.6259101108694982	0.8122786304604487	0.8068043742405833	0.81244832611824	0.7811764705882352	0.8341708542713567	0.8848921668476011	332	356	66	93	knn	{'n_neighbors': 30, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 45, 'p': 2, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 10}	ecfp-8-1024	0	48
0.6057702214118384	0.8016528925619835	0.7980769230769231	0.8017939400822759	0.766743648960739	0.8320802005012531	0.8779230442176871	332	347	67	101	knn	{'n_neighbors': 30, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 45, 'p': 2, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 10}	ecfp-8-1024	1	48
0.5689762117090229	0.7827626918536009	0.7804295942720764	0.7828717151050741	0.744874715261959	0.8195488721804511	0.8641273943788041	327	336	72	112	knn	{'n_neighbors': 30, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 45, 'p': 2, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 10}	ecfp-8-1024	2	48
0.6410886445739653	0.8193624557260921	0.8158844765342961	0.8194954491366705	0.7847222222222222	0.849624060150376	0.8932990959541711	339	355	60	93	knn	{'n_neighbors': 30, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 45, 'p': 2, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 10}	ecfp-8-1024	3	48
0.5976822456308055	0.7966903073286052	0.7952380952380952	0.7967653041971291	0.755656108597285	0.8391959798994975	0.880743000717875	334	340	64	108	knn	{'n_neighbors': 30, 'weights': 'uniform', 'algorithm': 'brute', 'leaf_size': 45, 'p': 2, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 10}	ecfp-8-1024	4	48
-0.04206503575255786	0.4887839433293979	0.3787661406025825	0.4778594072512086	0.4414715719063545	0.3316582914572864	0.48847802486821634	132	282	266	167	rf	{'n_estimators': 772, 'max_depth': 28, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 3.16190627061127e-06, 'n_jobs': 10}	esm2-8m	0	49
-0.01800227640828317	0.500590318772137	0.386066763425254	0.4881693560529228	0.4586206896551724	0.3333333333333333	0.5059355979233799	133	291	266	157	rf	{'n_estimators': 772, 'max_depth': 28, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 3.16190627061127e-06, 'n_jobs': 10}	esm2-8m	1	49
0.004110823894232483	0.512396694214876	0.38266068759342303	0.49606894313763955	0.4740740740740741	0.3208020050125313	0.49843358395989973	128	306	271	142	rf	{'n_estimators': 772, 'max_depth': 28, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 3.16190627061127e-06, 'n_jobs': 10}	esm2-8m	2	49
0.011045603442554935	0.5159386068476978	0.3825301204819277	0.49858255133991797	0.47924528301886793	0.3182957393483709	0.4992783297529538	127	310	272	138	rf	{'n_estimators': 772, 'max_depth': 28, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 3.16190627061127e-06, 'n_jobs': 10}	esm2-8m	3	49
-0.003589272919096141	0.5070921985815603	0.4	0.49624333994892483	0.468013468013468	0.3492462311557789	0.4884523061737258	139	290	259	158	rf	{'n_estimators': 772, 'max_depth': 28, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 3.16190627061127e-06, 'n_jobs': 10}	esm2-8m	4	49
0.613204430681753	0.8040141676505312	0.8033175355450237	0.8040535068753129	0.7600896860986547	0.8517587939698492	0.8891954203086703	339	342	59	107	lightgbm	{'n_estimators': 495, 'class_weight': 'balanced', 'num_leaves': 301, 'max_depth': 8, 'subsample': 0.6851942370241539, 'colsample_bytree': 0.988903326806383, 'min_split_gain': 1.5706715833149905e-10, 'reg_alpha': 1.2047666015009764e-08, 'learning_rate': 0.003512220538116705, 'verbose': -1, 'n_jobs': 10}	ecfp-8-1024	0	50
0.6448802219009804	0.8217237308146399	0.816969696969697	0.8218714395762204	0.7910798122065728	0.8446115288220551	0.8974389097744361	337	359	62	89	lightgbm	{'n_estimators': 495, 'class_weight': 'balanced', 'num_leaves': 301, 'max_depth': 8, 'subsample': 0.6851942370241539, 'colsample_bytree': 0.988903326806383, 'min_split_gain': 1.5706715833149905e-10, 'reg_alpha': 1.2047666015009764e-08, 'learning_rate': 0.003512220538116705, 'verbose': -1, 'n_jobs': 10}	ecfp-8-1024	1	50
0.6396034781745236	0.8181818181818182	0.8157894736842105	0.8182877728332274	0.7803203661327232	0.8546365914786967	0.8760125760830648	341	352	58	96	lightgbm	{'n_estimators': 495, 'class_weight': 'balanced', 'num_leaves': 301, 'max_depth': 8, 'subsample': 0.6851942370241539, 'colsample_bytree': 0.988903326806383, 'min_split_gain': 1.5706715833149905e-10, 'reg_alpha': 1.2047666015009764e-08, 'learning_rate': 0.003512220538116705, 'verbose': -1, 'n_jobs': 10}	ecfp-8-1024	2	50
0.6488006244604897	0.8240850059031877	0.818070818070818	0.8242293464111645	0.7976190476190477	0.8395989974937343	0.8994081185105621	335	363	64	85	lightgbm	{'n_estimators': 495, 'class_weight': 'balanced', 'num_leaves': 301, 'max_depth': 8, 'subsample': 0.6851942370241539, 'colsample_bytree': 0.988903326806383, 'min_split_gain': 1.5706715833149905e-10, 'reg_alpha': 1.2047666015009764e-08, 'learning_rate': 0.003512220538116705, 'verbose': -1, 'n_jobs': 10}	ecfp-8-1024	3	50
0.6407767842374912	0.817966903073286	0.8171021377672208	0.8180137021369084	0.7747747747747747	0.864321608040201	0.8876301148600143	344	348	54	100	lightgbm	{'n_estimators': 495, 'class_weight': 'balanced', 'num_leaves': 301, 'max_depth': 8, 'subsample': 0.6851942370241539, 'colsample_bytree': 0.988903326806383, 'min_split_gain': 1.5706715833149905e-10, 'reg_alpha': 1.2047666015009764e-08, 'learning_rate': 0.003512220538116705, 'verbose': -1, 'n_jobs': 10}	ecfp-8-1024	4	50
0.6495659314518275	0.8240850059031877	0.818955042527339	0.8242440288780993	0.7929411764705883	0.8467336683417085	0.9071303063200187	337	361	61	88	rf	{'n_estimators': 575, 'max_depth': 17, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.6351061212236e-07, 'n_jobs': 10}	ecfp-8-1024	0	51
0.6568544315493032	0.8276269185360094	0.8232445520581114	0.8277682851965869	0.7962529274004684	0.8521303258145363	0.9072625760830648	340	361	59	87	rf	{'n_estimators': 575, 'max_depth': 17, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.6351061212236e-07, 'n_jobs': 10}	ecfp-8-1024	1	51
0.6476993410484762	0.8229043683589138	0.8188405797101449	0.8230451462566771	0.7902097902097902	0.849624060150376	0.8886781686358753	339	358	60	90	rf	{'n_estimators': 575, 'max_depth': 17, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.6351061212236e-07, 'n_jobs': 10}	ecfp-8-1024	2	51
0.6722138579407492	0.8358913813459268	0.8298653610771114	0.8360219336664599	0.8110047846889952	0.849624060150376	0.9127226548514142	339	369	60	79	rf	{'n_estimators': 575, 'max_depth': 17, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.6351061212236e-07, 'n_jobs': 10}	ecfp-8-1024	3	51
0.6436209198340448	0.8215130023640662	0.8151774785801713	0.8216650549348796	0.7947494033412887	0.8366834170854272	0.8974167713567839	333	362	65	86	rf	{'n_estimators': 575, 'max_depth': 17, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.6351061212236e-07, 'n_jobs': 10}	ecfp-8-1024	4	51
0.6483239451198992	0.8229043683589138	0.8192771084337349	0.8230471077541176	0.7870370370370371	0.8542713567839196	0.9061118510145382	340	357	58	92	rf	{'n_estimators': 477, 'max_depth': 23, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 6.404647792033158e-05, 'n_jobs': 10}	ecfp-8-1024	0	52
0.6423709466549627	0.820543093270366	0.8155339805825242	0.8206927908909222	0.7905882352941176	0.8421052631578947	0.9040961779448621	336	359	63	89	rf	{'n_estimators': 477, 'max_depth': 23, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 6.404647792033158e-05, 'n_jobs': 10}	ecfp-8-1024	1	52
0.6527512226240652	0.8252656434474617	0.8216867469879519	0.8253981951681842	0.7911832946635731	0.8546365914786967	0.8860935821697099	341	358	58	90	rf	{'n_estimators': 477, 'max_depth': 23, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 6.404647792033158e-05, 'n_jobs': 10}	ecfp-8-1024	2	52
0.6587871990757524	0.8288075560802833	0.8238153098420413	0.8289508467300607	0.7995283018867925	0.849624060150376	0.9110387576083064	339	363	60	85	rf	{'n_estimators': 477, 'max_depth': 23, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 6.404647792033158e-05, 'n_jobs': 10}	ecfp-8-1024	3	52
0.6416456243868222	0.8203309692671394	0.8146341463414634	0.8204877625586718	0.7914691943127962	0.8391959798994975	0.8952743628858577	334	360	64	88	rf	{'n_estimators': 477, 'max_depth': 23, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 6.404647792033158e-05, 'n_jobs': 10}	ecfp-8-1024	4	52
0.5635786332552158	0.781582054309327	0.773561811505508	0.7817741011723603	0.7541766109785203	0.7939698492462312	0.8660283600631218	316	346	82	103	rf	{'n_estimators': 10, 'max_depth': 26, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0004645622150679688, 'n_jobs': 10}	ecfp-8-1024	0	53
0.5597465691501421	0.7804014167650531	0.7686567164179104	0.7804805945202024	0.762962962962963	0.7744360902255639	0.8610924633011099	309	352	90	96	rf	{'n_estimators': 10, 'max_depth': 26, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0004645622150679688, 'n_jobs': 10}	ecfp-8-1024	1	53
0.5228029995702297	0.7603305785123967	0.7557160048134778	0.7605070338218571	0.7268518518518519	0.7869674185463659	0.8463513694951665	314	330	85	118	rf	{'n_estimators': 10, 'max_depth': 26, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0004645622150679688, 'n_jobs': 10}	ecfp-8-1024	2	53
0.5567906325463982	0.7792207792207793	0.7647798742138365	0.7791725893264291	0.7676767676767676	0.7619047619047619	0.858860320443967	304	356	95	92	rf	{'n_estimators': 10, 'max_depth': 26, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0004645622150679688, 'n_jobs': 10}	ecfp-8-1024	3	53
0.539415201472661	0.7695035460992907	0.7613219094247246	0.7696999053794804	0.7422434367541766	0.7814070351758794	0.849593951902369	311	340	87	108	rf	{'n_estimators': 10, 'max_depth': 26, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.0004645622150679688, 'n_jobs': 10}	ecfp-8-1024	4	53
